n,tempo_ms,Ologn,On,Onlogn,On2,On3,O2n
37262,6.7748e-05,15.1854,37262,565839,1.38846e+09,5.17367e+13,1.04858e+06
37264,6.4752e-05,15.1855,37264,565872,1.38861e+09,5.1745e+13,1.04858e+06
37266,8.1859e-05,15.1856,37266,565906,1.38875e+09,5.17533e+13,1.04858e+06
37268,6.1937e-05,15.1856,37268,565939,1.3889e+09,5.17617e+13,1.04858e+06
37270,6.279e-05,15.1857,37270,565972,1.38905e+09,5.177e+13,1.04858e+06
37272,6.3345e-05,15.1858,37272,566005,1.3892e+09,5.17783e+13,1.04858e+06
37274,6.2946e-05,15.1859,37274,566039,1.38935e+09,5.17867e+13,1.04858e+06
37276,6.9231e-05,15.186,37276,566072,1.3895e+09,5.1795e+13,1.04858e+06
37278,7.0221e-05,15.186,37278,566105,1.38965e+09,5.18033e+13,1.04858e+06
37280,0.000100359,15.1861,37280,566138,1.3898e+09,5.18117e+13,1.04858e+06
37282,6.561e-05,15.1862,37282,566172,1.38995e+09,5.182e+13,1.04858e+06
37284,6.2699e-05,15.1863,37284,566205,1.3901e+09,5.18284e+13,1.04858e+06
37286,7.6432e-05,15.1863,37286,566238,1.39025e+09,5.18367e+13,1.04858e+06
37288,6.3333e-05,15.1864,37288,566271,1.39039e+09,5.1845e+13,1.04858e+06
37290,6.2719e-05,15.1865,37290,566305,1.39054e+09,5.18534e+13,1.04858e+06
37292,6.5502e-05,15.1866,37292,566338,1.39069e+09,5.18617e+13,1.04858e+06
37294,7.0547e-05,15.1867,37294,566371,1.39084e+09,5.18701e+13,1.04858e+06
37296,6.2589e-05,15.1867,37296,566404,1.39099e+09,5.18784e+13,1.04858e+06
37298,6.3172e-05,15.1868,37298,566438,1.39114e+09,5.18868e+13,1.04858e+06
37300,6.3312e-05,15.1869,37300,566471,1.39129e+09,5.18951e+13,1.04858e+06
37302,6.2751e-05,15.187,37302,566504,1.39144e+09,5.19035e+13,1.04858e+06
37304,6.2555e-05,15.187,37304,566537,1.39159e+09,5.19118e+13,1.04858e+06
37306,9.5932e-05,15.1871,37306,566571,1.39174e+09,5.19202e+13,1.04858e+06
37308,7.1235e-05,15.1872,37308,566604,1.39189e+09,5.19285e+13,1.04858e+06
37310,7.1129e-05,15.1873,37310,566637,1.39204e+09,5.19369e+13,1.04858e+06
37312,6.473e-05,15.1874,37312,566670,1.39219e+09,5.19452e+13,1.04858e+06
37314,6.3457e-05,15.1874,37314,566704,1.39233e+09,5.19536e+13,1.04858e+06
37316,6.1775e-05,15.1875,37316,566737,1.39248e+09,5.19619e+13,1.04858e+06
37318,0.000101649,15.1876,37318,566770,1.39263e+09,5.19703e+13,1.04858e+06
37320,0.000100531,15.1877,37320,566804,1.39278e+09,5.19786e+13,1.04858e+06
37322,6.3067e-05,15.1877,37322,566837,1.39293e+09,5.1987e+13,1.04858e+06
37324,6.8551e-05,15.1878,37324,566870,1.39308e+09,5.19954e+13,1.04858e+06
37326,6.8435e-05,15.1879,37326,566903,1.39323e+09,5.20037e+13,1.04858e+06
37328,6.187e-05,15.188,37328,566937,1.39338e+09,5.20121e+13,1.04858e+06
37330,8.9989e-05,15.188,37330,566970,1.39353e+09,5.20204e+13,1.04858e+06
37332,0.000142393,15.1881,37332,567003,1.39368e+09,5.20288e+13,1.04858e+06
37334,6.4914e-05,15.1882,37334,567036,1.39383e+09,5.20372e+13,1.04858e+06
37336,6.7366e-05,15.1883,37336,567070,1.39398e+09,5.20455e+13,1.04858e+06
37338,6.722e-05,15.1884,37338,567103,1.39413e+09,5.20539e+13,1.04858e+06
37340,7.2534e-05,15.1884,37340,567136,1.39428e+09,5.20623e+13,1.04858e+06
37342,7.3039e-05,15.1885,37342,567169,1.39442e+09,5.20706e+13,1.04858e+06
37344,6.723e-05,15.1886,37344,567203,1.39457e+09,5.2079e+13,1.04858e+06
37346,6.7722e-05,15.1887,37346,567236,1.39472e+09,5.20874e+13,1.04858e+06
37348,6.7273e-05,15.1887,37348,567269,1.39487e+09,5.20957e+13,1.04858e+06
37350,6.6757e-05,15.1888,37350,567302,1.39502e+09,5.21041e+13,1.04858e+06
37352,6.6594e-05,15.1889,37352,567336,1.39517e+09,5.21125e+13,1.04858e+06
37354,6.6052e-05,15.189,37354,567369,1.39532e+09,5.21208e+13,1.04858e+06
37356,7.1789e-05,15.1891,37356,567402,1.39547e+09,5.21292e+13,1.04858e+06
37358,7.1586e-05,15.1891,37358,567436,1.39562e+09,5.21376e+13,1.04858e+06
37360,6.7223e-05,15.1892,37360,567469,1.39577e+09,5.2146e+13,1.04858e+06
37362,6.7162e-05,15.1893,37362,567502,1.39592e+09,5.21543e+13,1.04858e+06
37364,6.6658e-05,15.1894,37364,567535,1.39607e+09,5.21627e+13,1.04858e+06
37366,6.6191e-05,15.1894,37366,567569,1.39622e+09,5.21711e+13,1.04858e+06
37368,6.9293e-05,15.1895,37368,567602,1.39637e+09,5.21795e+13,1.04858e+06
37370,6.6503e-05,15.1896,37370,567635,1.39652e+09,5.21878e+13,1.04858e+06
37372,7.3862e-05,15.1897,37372,567668,1.39667e+09,5.21962e+13,1.04858e+06
37374,7.3265e-05,15.1897,37374,567702,1.39682e+09,5.22046e+13,1.04858e+06
37376,6.6594e-05,15.1898,37376,567735,1.39697e+09,5.2213e+13,1.04858e+06
37378,6.92e-05,15.1899,37378,567768,1.39711e+09,5.22214e+13,1.04858e+06
37380,6.6149e-05,15.19,37380,567801,1.39726e+09,5.22297e+13,1.04858e+06
37382,6.5937e-05,15.1901,37382,567835,1.39741e+09,5.22381e+13,1.04858e+06
37384,6.7302e-05,15.1901,37384,567868,1.39756e+09,5.22465e+13,1.04858e+06
37386,6.6299e-05,15.1902,37386,567901,1.39771e+09,5.22549e+13,1.04858e+06
37388,7.0797e-05,15.1903,37388,567934,1.39786e+09,5.22633e+13,1.04858e+06
37390,7.2156e-05,15.1904,37390,567968,1.39801e+09,5.22717e+13,1.04858e+06
37392,6.6545e-05,15.1904,37392,568001,1.39816e+09,5.22801e+13,1.04858e+06
37394,6.2383e-05,15.1905,37394,568034,1.39831e+09,5.22885e+13,1.04858e+06
37396,6.3152e-05,15.1906,37396,568068,1.39846e+09,5.22968e+13,1.04858e+06
37398,6.0065e-05,15.1907,37398,568101,1.39861e+09,5.23052e+13,1.04858e+06
37400,6.2175e-05,15.1908,37400,568134,1.39876e+09,5.23136e+13,1.04858e+06
37402,6.1046e-05,15.1908,37402,568167,1.39891e+09,5.2322e+13,1.04858e+06
37404,7.0054e-05,15.1909,37404,568201,1.39906e+09,5.23304e+13,1.04858e+06
37406,9.197e-05,15.191,37406,568234,1.39921e+09,5.23388e+13,1.04858e+06
37408,6.551e-05,15.1911,37408,568267,1.39936e+09,5.23472e+13,1.04858e+06
37410,6.5867e-05,15.1911,37410,568300,1.39951e+09,5.23556e+13,1.04858e+06
37412,0.000146453,15.1912,37412,568334,1.39966e+09,5.2364e+13,1.04858e+06
37414,0.000100026,15.1913,37414,568367,1.39981e+09,5.23724e+13,1.04858e+06
37416,6.5016e-05,15.1914,37416,568400,1.39996e+09,5.23808e+13,1.04858e+06
37418,6.4287e-05,15.1914,37418,568433,1.40011e+09,5.23892e+13,1.04858e+06
37420,6.7791e-05,15.1915,37420,568467,1.40026e+09,5.23976e+13,1.04858e+06
37422,7.9001e-05,15.1916,37422,568500,1.40041e+09,5.2406e+13,1.04858e+06
37424,6.2188e-05,15.1917,37424,568533,1.40056e+09,5.24144e+13,1.04858e+06
37426,0.000101772,15.1918,37426,568567,1.40071e+09,5.24228e+13,1.04858e+06
37428,6.2263e-05,15.1918,37428,568600,1.40086e+09,5.24312e+13,1.04858e+06
37430,6.2041e-05,15.1919,37430,568633,1.401e+09,5.24396e+13,1.04858e+06
37432,6.2434e-05,15.192,37432,568666,1.40115e+09,5.2448e+13,1.04858e+06
37434,6.0804e-05,15.1921,37434,568700,1.4013e+09,5.24564e+13,1.04858e+06
37436,6.7146e-05,15.1921,37436,568733,1.40145e+09,5.24648e+13,1.04858e+06
37438,6.5647e-05,15.1922,37438,568766,1.4016e+09,5.24732e+13,1.04858e+06
37440,6.2096e-05,15.1923,37440,568799,1.40175e+09,5.24817e+13,1.04858e+06
37442,6.2937e-05,15.1924,37442,568833,1.4019e+09,5.24901e+13,1.04858e+06
37444,6.145e-05,15.1924,37444,568866,1.40205e+09,5.24985e+13,1.04858e+06
37446,6.276e-05,15.1925,37446,568899,1.4022e+09,5.25069e+13,1.04858e+06
37448,6.1579e-05,15.1926,37448,568933,1.40235e+09,5.25153e+13,1.04858e+06
37450,9.0478e-05,15.1927,37450,568966,1.4025e+09,5.25237e+13,1.04858e+06
37452,6.5979e-05,15.1928,37452,568999,1.40265e+09,5.25321e+13,1.04858e+06
37454,6.5663e-05,15.1928,37454,569032,1.4028e+09,5.25406e+13,1.04858e+06
37456,6.1412e-05,15.1929,37456,569066,1.40295e+09,5.2549e+13,1.04858e+06
37458,6.0708e-05,15.193,37458,569099,1.4031e+09,5.25574e+13,1.04858e+06
37460,6.2035e-05,15.1931,37460,569132,1.40325e+09,5.25658e+13,1.04858e+06
37462,6.207e-05,15.1931,37462,569165,1.4034e+09,5.25742e+13,1.04858e+06
37464,6.2185e-05,15.1932,37464,569199,1.40355e+09,5.25826e+13,1.04858e+06
37466,6.2181e-05,15.1933,37466,569232,1.4037e+09,5.25911e+13,1.04858e+06
37468,6.8128e-05,15.1934,37468,569265,1.40385e+09,5.25995e+13,1.04858e+06
37470,6.7232e-05,15.1934,37470,569299,1.404e+09,5.26079e+13,1.04858e+06
37472,6.1315e-05,15.1935,37472,569332,1.40415e+09,5.26163e+13,1.04858e+06
37474,0.00011009,15.1936,37474,569365,1.4043e+09,5.26248e+13,1.04858e+06
37476,6.1204e-05,15.1937,37476,569398,1.40445e+09,5.26332e+13,1.04858e+06
37478,6.2432e-05,15.1938,37478,569432,1.4046e+09,5.26416e+13,1.04858e+06
37480,6.1899e-05,15.1938,37480,569465,1.40475e+09,5.265e+13,1.04858e+06
37482,0.000101473,15.1939,37482,569498,1.4049e+09,5.26585e+13,1.04858e+06
37484,6.4928e-05,15.194,37484,569531,1.40505e+09,5.26669e+13,1.04858e+06
37486,6.4287e-05,15.1941,37486,569565,1.4052e+09,5.26753e+13,1.04858e+06
37488,6.1964e-05,15.1941,37488,569598,1.40535e+09,5.26838e+13,1.04858e+06
37490,6.1418e-05,15.1942,37490,569631,1.4055e+09,5.26922e+13,1.04858e+06
37492,6.0829e-05,15.1943,37492,569665,1.40565e+09,5.27006e+13,1.04858e+06
37494,6.1589e-05,15.1944,37494,569698,1.4058e+09,5.27091e+13,1.04858e+06
37496,9.1669e-05,15.1944,37496,569731,1.40595e+09,5.27175e+13,1.04858e+06
37498,6.3032e-05,15.1945,37498,569764,1.4061e+09,5.27259e+13,1.04858e+06
37500,6.7211e-05,15.1946,37500,569798,1.40625e+09,5.27344e+13,1.04858e+06
37502,6.9046e-05,15.1947,37502,569831,1.4064e+09,5.27428e+13,1.04858e+06
37504,6.4732e-05,15.1948,37504,569864,1.40655e+09,5.27513e+13,1.04858e+06
37506,6.2541e-05,15.1948,37506,569897,1.4067e+09,5.27597e+13,1.04858e+06
37508,6.3244e-05,15.1949,37508,569931,1.40685e+09,5.27681e+13,1.04858e+06
37510,9.523e-05,15.195,37510,569964,1.407e+09,5.27766e+13,1.04858e+06
37512,6.2351e-05,15.1951,37512,569997,1.40715e+09,5.2785e+13,1.04858e+06
37514,6.2637e-05,15.1951,37514,570031,1.4073e+09,5.27935e+13,1.04858e+06
37516,6.5675e-05,15.1952,37516,570064,1.40745e+09,5.28019e+13,1.04858e+06
37518,6.4368e-05,15.1953,37518,570097,1.4076e+09,5.28103e+13,1.04858e+06
37520,6.2806e-05,15.1954,37520,570130,1.40775e+09,5.28188e+13,1.04858e+06
37522,9.7303e-05,15.1954,37522,570164,1.4079e+09,5.28272e+13,1.04858e+06
37524,6.2838e-05,15.1955,37524,570197,1.40805e+09,5.28357e+13,1.04858e+06
37526,6.2284e-05,15.1956,37526,570230,1.4082e+09,5.28441e+13,1.04858e+06
37528,6.2048e-05,15.1957,37528,570263,1.40835e+09,5.28526e+13,1.04858e+06
37530,6.4329e-05,15.1958,37530,570297,1.4085e+09,5.2861e+13,1.04858e+06
37532,6.7175e-05,15.1958,37532,570330,1.40865e+09,5.28695e+13,1.04858e+06
37534,6.7696e-05,15.1959,37534,570363,1.4088e+09,5.28779e+13,1.04858e+06
37536,0.00010211,15.196,37536,570397,1.40895e+09,5.28864e+13,1.04858e+06
37538,6.2979e-05,15.1961,37538,570430,1.4091e+09,5.28949e+13,1.04858e+06
37540,6.4694e-05,15.1961,37540,570463,1.40925e+09,5.29033e+13,1.04858e+06
37542,6.2171e-05,15.1962,37542,570496,1.4094e+09,5.29118e+13,1.04858e+06
37544,6.2057e-05,15.1963,37544,570530,1.40955e+09,5.29202e+13,1.04858e+06
37546,6.464e-05,15.1964,37546,570563,1.4097e+09,5.29287e+13,1.04858e+06
37548,6.581e-05,15.1964,37548,570596,1.40985e+09,5.29371e+13,1.04858e+06
37550,6.6628e-05,15.1965,37550,570630,1.41e+09,5.29456e+13,1.04858e+06
37552,6.2199e-05,15.1966,37552,570663,1.41015e+09,5.29541e+13,1.04858e+06
37554,0.000114092,15.1967,37554,570696,1.4103e+09,5.29625e+13,1.04858e+06
37556,6.2756e-05,15.1968,37556,570729,1.41045e+09,5.2971e+13,1.04858e+06
37558,6.2142e-05,15.1968,37558,570763,1.4106e+09,5.29794e+13,1.04858e+06
37560,6.2473e-05,15.1969,37560,570796,1.41075e+09,5.29879e+13,1.04858e+06
37562,7.9371e-05,15.197,37562,570829,1.4109e+09,5.29964e+13,1.04858e+06
37564,6.485e-05,15.1971,37564,570862,1.41105e+09,5.30048e+13,1.04858e+06
37566,0.000100796,15.1971,37566,570896,1.4112e+09,5.30133e+13,1.04858e+06
37568,6.5807e-05,15.1972,37568,570929,1.41135e+09,5.30218e+13,1.04858e+06
37570,6.5711e-05,15.1973,37570,570962,1.4115e+09,5.30302e+13,1.04858e+06
37572,6.2011e-05,15.1974,37572,570996,1.41166e+09,5.30387e+13,1.04858e+06
37574,6.138e-05,15.1974,37574,571029,1.41181e+09,5.30472e+13,1.04858e+06
37576,0.000118851,15.1975,37576,571062,1.41196e+09,5.30557e+13,1.04858e+06
37578,6.1536e-05,15.1976,37578,571095,1.41211e+09,5.30641e+13,1.04858e+06
37580,6.4479e-05,15.1977,37580,571129,1.41226e+09,5.30726e+13,1.04858e+06
37582,0.000130663,15.1978,37582,571162,1.41241e+09,5.30811e+13,1.04858e+06
37584,6.2768e-05,15.1978,37584,571195,1.41256e+09,5.30895e+13,1.04858e+06
37586,0.000100945,15.1979,37586,571229,1.41271e+09,5.3098e+13,1.04858e+06
37588,8.4545e-05,15.198,37588,571262,1.41286e+09,5.31065e+13,1.04858e+06
37590,6.4148e-05,15.1981,37590,571295,1.41301e+09,5.3115e+13,1.04858e+06
37592,6.5009e-05,15.1981,37592,571328,1.41316e+09,5.31235e+13,1.04858e+06
37594,6.7168e-05,15.1982,37594,571362,1.41331e+09,5.31319e+13,1.04858e+06
37596,8.6893e-05,15.1983,37596,571395,1.41346e+09,5.31404e+13,1.04858e+06
37598,6.9198e-05,15.1984,37598,571428,1.41361e+09,5.31489e+13,1.04858e+06
37600,6.7141e-05,15.1984,37600,571462,1.41376e+09,5.31574e+13,1.04858e+06
37602,6.7397e-05,15.1985,37602,571495,1.41391e+09,5.31659e+13,1.04858e+06
37604,6.6724e-05,15.1986,37604,571528,1.41406e+09,5.31743e+13,1.04858e+06
37606,6.6871e-05,15.1987,37606,571561,1.41421e+09,5.31828e+13,1.04858e+06
37608,6.7592e-05,15.1988,37608,571595,1.41436e+09,5.31913e+13,1.04858e+06
37610,7.8456e-05,15.1988,37610,571628,1.41451e+09,5.31998e+13,1.04858e+06
37612,6.5372e-05,15.1989,37612,571661,1.41466e+09,5.32083e+13,1.04858e+06
37614,0.000178452,15.199,37614,571695,1.41481e+09,5.32168e+13,1.04858e+06
37616,6.4235e-05,15.1991,37616,571728,1.41496e+09,5.32253e+13,1.04858e+06
37618,6.2284e-05,15.1991,37618,571761,1.41511e+09,5.32338e+13,1.04858e+06
37620,6.1767e-05,15.1992,37620,571794,1.41526e+09,5.32422e+13,1.04858e+06
37622,9.5885e-05,15.1993,37622,571828,1.41541e+09,5.32507e+13,1.04858e+06
37624,7.1418e-05,15.1994,37624,571861,1.41557e+09,5.32592e+13,1.04858e+06
37626,6.1421e-05,15.1994,37626,571894,1.41572e+09,5.32677e+13,1.04858e+06
37628,6.3649e-05,15.1995,37628,571928,1.41587e+09,5.32762e+13,1.04858e+06
37630,6.5861e-05,15.1996,37630,571961,1.41602e+09,5.32847e+13,1.04858e+06
37632,6.1801e-05,15.1997,37632,571994,1.41617e+09,5.32932e+13,1.04858e+06
37634,6.0657e-05,15.1997,37634,572027,1.41632e+09,5.33017e+13,1.04858e+06
37636,6.2622e-05,15.1998,37636,572061,1.41647e+09,5.33102e+13,1.04858e+06
37638,6.2383e-05,15.1999,37638,572094,1.41662e+09,5.33187e+13,1.04858e+06
37640,6.2291e-05,15.2,37640,572127,1.41677e+09,5.33272e+13,1.04858e+06
37642,6.2733e-05,15.2001,37642,572160,1.41692e+09,5.33357e+13,1.04858e+06
37644,6.4024e-05,15.2001,37644,572194,1.41707e+09,5.33442e+13,1.04858e+06
37646,6.4559e-05,15.2002,37646,572227,1.41722e+09,5.33527e+13,1.04858e+06
37648,6.2983e-05,15.2003,37648,572260,1.41737e+09,5.33612e+13,1.04858e+06
37650,6.1964e-05,15.2004,37650,572294,1.41752e+09,5.33697e+13,1.04858e+06
37652,6.1336e-05,15.2004,37652,572327,1.41767e+09,5.33782e+13,1.04858e+06
37654,6.2001e-05,15.2005,37654,572360,1.41782e+09,5.33867e+13,1.04858e+06
37656,6.1418e-05,15.2006,37656,572393,1.41797e+09,5.33952e+13,1.04858e+06
37658,6.704e-05,15.2007,37658,572427,1.41812e+09,5.34037e+13,1.04858e+06
37660,7.028e-05,15.2007,37660,572460,1.41828e+09,5.34123e+13,1.04858e+06
37662,6.8236e-05,15.2008,37662,572493,1.41843e+09,5.34208e+13,1.04858e+06
37664,6.4297e-05,15.2009,37664,572527,1.41858e+09,5.34293e+13,1.04858e+06
37666,0.000101188,15.201,37666,572560,1.41873e+09,5.34378e+13,1.04858e+06
37668,6.4188e-05,15.2011,37668,572593,1.41888e+09,5.34463e+13,1.04858e+06
37670,6.2884e-05,15.2011,37670,572627,1.41903e+09,5.34548e+13,1.04858e+06
37672,6.2292e-05,15.2012,37672,572660,1.41918e+09,5.34633e+13,1.04858e+06
37674,6.3849e-05,15.2013,37674,572693,1.41933e+09,5.34718e+13,1.04858e+06
37676,6.415e-05,15.2014,37676,572726,1.41948e+09,5.34804e+13,1.04858e+06
37678,6.4419e-05,15.2014,37678,572760,1.41963e+09,5.34889e+13,1.04858e+06
37680,6.2394e-05,15.2015,37680,572793,1.41978e+09,5.34974e+13,1.04858e+06
37682,6.2553e-05,15.2016,37682,572826,1.41993e+09,5.35059e+13,1.04858e+06
37684,6.1708e-05,15.2017,37684,572860,1.42008e+09,5.35144e+13,1.04858e+06
37686,6.2785e-05,15.2017,37686,572893,1.42023e+09,5.3523e+13,1.04858e+06
37688,6.1809e-05,15.2018,37688,572926,1.42039e+09,5.35315e+13,1.04858e+06
37690,6.3848e-05,15.2019,37690,572959,1.42054e+09,5.354e+13,1.04858e+06
37692,6.4559e-05,15.202,37692,572993,1.42069e+09,5.35485e+13,1.04858e+06
37694,7.8029e-05,15.202,37694,573026,1.42084e+09,5.35571e+13,1.04858e+06
37696,9.663e-05,15.2021,37696,573059,1.42099e+09,5.35656e+13,1.04858e+06
37698,6.4364e-05,15.2022,37698,573093,1.42114e+09,5.35741e+13,1.04858e+06
37700,0.000145844,15.2023,37700,573126,1.42129e+09,5.35826e+13,1.04858e+06
37702,6.2643e-05,15.2024,37702,573159,1.42144e+09,5.35912e+13,1.04858e+06
37704,6.2182e-05,15.2024,37704,573192,1.42159e+09,5.35997e+13,1.04858e+06
37706,6.3339e-05,15.2025,37706,573226,1.42174e+09,5.36082e+13,1.04858e+06
37708,9.9427e-05,15.2026,37708,573259,1.42189e+09,5.36168e+13,1.04858e+06
37710,6.6261e-05,15.2027,37710,573292,1.42204e+09,5.36253e+13,1.04858e+06
37712,6.1785e-05,15.2027,37712,573326,1.42219e+09,5.36338e+13,1.04858e+06
37714,6.308e-05,15.2028,37714,573359,1.42235e+09,5.36423e+13,1.04858e+06
37716,6.2684e-05,15.2029,37716,573392,1.4225e+09,5.36509e+13,1.04858e+06
37718,6.2275e-05,15.203,37718,573425,1.42265e+09,5.36594e+13,1.04858e+06
37720,6.2538e-05,15.203,37720,573459,1.4228e+09,5.3668e+13,1.04858e+06
37722,6.3231e-05,15.2031,37722,573492,1.42295e+09,5.36765e+13,1.04858e+06
37724,6.5628e-05,15.2032,37724,573525,1.4231e+09,5.3685e+13,1.04858e+06
37726,6.6102e-05,15.2033,37726,573559,1.42325e+09,5.36936e+13,1.04858e+06
37728,6.2407e-05,15.2033,37728,573592,1.4234e+09,5.37021e+13,1.04858e+06
37730,7.4995e-05,15.2034,37730,573625,1.42355e+09,5.37107e+13,1.04858e+06
37732,6.7312e-05,15.2035,37732,573658,1.4237e+09,5.37192e+13,1.04858e+06
37734,6.2165e-05,15.2036,37734,573692,1.42385e+09,5.37277e+13,1.04858e+06
37736,6.2908e-05,15.2037,37736,573725,1.42401e+09,5.37363e+13,1.04858e+06
37738,6.3454e-05,15.2037,37738,573758,1.42416e+09,5.37448e+13,1.04858e+06
37740,7.8768e-05,15.2038,37740,573792,1.42431e+09,5.37534e+13,1.04858e+06
37742,6.5518e-05,15.2039,37742,573825,1.42446e+09,5.37619e+13,1.04858e+06
37744,6.18e-05,15.204,37744,573858,1.42461e+09,5.37705e+13,1.04858e+06
37746,6.3939e-05,15.204,37746,573892,1.42476e+09,5.3779e+13,1.04858e+06
37748,9.9713e-05,15.2041,37748,573925,1.42491e+09,5.37876e+13,1.04858e+06
37750,6.4689e-05,15.2042,37750,573958,1.42506e+09,5.37961e+13,1.04858e+06
37752,6.2737e-05,15.2043,37752,573991,1.42521e+09,5.38047e+13,1.04858e+06
37754,6.2834e-05,15.2043,37754,574025,1.42536e+09,5.38132e+13,1.04858e+06
37756,6.6862e-05,15.2044,37756,574058,1.42552e+09,5.38218e+13,1.04858e+06
37758,6.8549e-05,15.2045,37758,574091,1.42567e+09,5.38303e+13,1.04858e+06
37760,6.3484e-05,15.2046,37760,574125,1.42582e+09,5.38389e+13,1.04858e+06
37762,6.4089e-05,15.2046,37762,574158,1.42597e+09,5.38474e+13,1.04858e+06
37764,9.851e-05,15.2047,37764,574191,1.42612e+09,5.3856e+13,1.04858e+06
37766,6.1823e-05,15.2048,37766,574224,1.42627e+09,5.38645e+13,1.04858e+06
37768,6.338e-05,15.2049,37768,574258,1.42642e+09,5.38731e+13,1.04858e+06
37770,6.2972e-05,15.205,37770,574291,1.42657e+09,5.38817e+13,1.04858e+06
37772,6.5897e-05,15.205,37772,574324,1.42672e+09,5.38902e+13,1.04858e+06
37774,6.5101e-05,15.2051,37774,574358,1.42688e+09,5.38988e+13,1.04858e+06
37776,6.2203e-05,15.2052,37776,574391,1.42703e+09,5.39073e+13,1.04858e+06
37778,0.000100068,15.2053,37778,574424,1.42718e+09,5.39159e+13,1.04858e+06
37780,6.2186e-05,15.2053,37780,574458,1.42733e+09,5.39245e+13,1.04858e+06
37782,6.3286e-05,15.2054,37782,574491,1.42748e+09,5.3933e+13,1.04858e+06
37784,6.2636e-05,15.2055,37784,574524,1.42763e+09,5.39416e+13,1.04858e+06
37786,8.3723e-05,15.2056,37786,574557,1.42778e+09,5.39502e+13,1.04858e+06
37788,7.9728e-05,15.2056,37788,574591,1.42793e+09,5.39587e+13,1.04858e+06
37790,7.3165e-05,15.2057,37790,574624,1.42808e+09,5.39673e+13,1.04858e+06
37792,6.7435e-05,15.2058,37792,574657,1.42824e+09,5.39759e+13,1.04858e+06
37794,6.8784e-05,15.2059,37794,574691,1.42839e+09,5.39844e+13,1.04858e+06
37796,7.0221e-05,15.2059,37796,574724,1.42854e+09,5.3993e+13,1.04858e+06
37798,6.7606e-05,15.206,37798,574757,1.42869e+09,5.40016e+13,1.04858e+06
37800,7.9904e-05,15.2061,37800,574791,1.42884e+09,5.40102e+13,1.04858e+06
37802,6.6184e-05,15.2062,37802,574824,1.42899e+09,5.40187e+13,1.04858e+06
37804,6.5441e-05,15.2063,37804,574857,1.42914e+09,5.40273e+13,1.04858e+06
37806,7.7473e-05,15.2063,37806,574890,1.42929e+09,5.40359e+13,1.04858e+06
37808,6.2917e-05,15.2064,37808,574924,1.42944e+09,5.40445e+13,1.04858e+06
37810,6.7075e-05,15.2065,37810,574957,1.4296e+09,5.4053e+13,1.04858e+06
37812,9.1966e-05,15.2066,37812,574990,1.42975e+09,5.40616e+13,1.04858e+06
37814,6.7329e-05,15.2066,37814,575024,1.4299e+09,5.40702e+13,1.04858e+06
37816,7.9551e-05,15.2067,37816,575057,1.43005e+09,5.40788e+13,1.04858e+06
37818,6.631e-05,15.2068,37818,575090,1.4302e+09,5.40873e+13,1.04858e+06
37820,6.807e-05,15.2069,37820,575124,1.43035e+09,5.40959e+13,1.04858e+06
37822,6.858e-05,15.2069,37822,575157,1.4305e+09,5.41045e+13,1.04858e+06
37824,6.2137e-05,15.207,37824,575190,1.43065e+09,5.41131e+13,1.04858e+06
37826,9.3076e-05,15.2071,37826,575223,1.43081e+09,5.41217e+13,1.04858e+06
37828,6.316e-05,15.2072,37828,575257,1.43096e+09,5.41303e+13,1.04858e+06
37830,6.2092e-05,15.2072,37830,575290,1.43111e+09,5.41388e+13,1.04858e+06
37832,7.8704e-05,15.2073,37832,575323,1.43126e+09,5.41474e+13,1.04858e+06
37834,6.4056e-05,15.2074,37834,575357,1.43141e+09,5.4156e+13,1.04858e+06
37836,6.6579e-05,15.2075,37836,575390,1.43156e+09,5.41646e+13,1.04858e+06
37838,6.6487e-05,15.2075,37838,575423,1.43171e+09,5.41732e+13,1.04858e+06
37840,6.1552e-05,15.2076,37840,575457,1.43187e+09,5.41818e+13,1.04858e+06
37842,6.2522e-05,15.2077,37842,575490,1.43202e+09,5.41904e+13,1.04858e+06
37844,6.5362e-05,15.2078,37844,575523,1.43217e+09,5.4199e+13,1.04858e+06
37846,6.8291e-05,15.2079,37846,575556,1.43232e+09,5.42076e+13,1.04858e+06
37848,6.7044e-05,15.2079,37848,575590,1.43247e+09,5.42162e+13,1.04858e+06
37850,6.7522e-05,15.208,37850,575623,1.43262e+09,5.42248e+13,1.04858e+06
37852,7.3156e-05,15.2081,37852,575656,1.43277e+09,5.42334e+13,1.04858e+06
37854,7.3687e-05,15.2082,37854,575690,1.43293e+09,5.4242e+13,1.04858e+06
37856,6.7725e-05,15.2082,37856,575723,1.43308e+09,5.42506e+13,1.04858e+06
37858,6.7508e-05,15.2083,37858,575756,1.43323e+09,5.42592e+13,1.04858e+06
37860,6.6449e-05,15.2084,37860,575790,1.43338e+09,5.42678e+13,1.04858e+06
37862,6.7354e-05,15.2085,37862,575823,1.43353e+09,5.42764e+13,1.04858e+06
37864,6.7496e-05,15.2085,37864,575856,1.43368e+09,5.4285e+13,1.04858e+06
37866,6.7789e-05,15.2086,37866,575889,1.43383e+09,5.42936e+13,1.04858e+06
37868,9.3633e-05,15.2087,37868,575923,1.43399e+09,5.43022e+13,1.04858e+06
37870,6.7943e-05,15.2088,37870,575956,1.43414e+09,5.43108e+13,1.04858e+06
